id,date,price,bedrooms,bathrooms,sqft,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,v19,sqft_living15,sqft_lot15,cond1,cond2,cond4,cond5,logprice,logsqft,logsqft_lot
13175,"20150107T000000",540000,4,2.5,2050,3784,2,0,0,3,8,2050,0,2001,0,98034,47.7189,-122.181,2050,3366,0,0,0,0,13.19932,7.625595,8.238537
13176,"20141222T000000",670000,3,1,1710,6195,1,0,0,3,7,1410,300,1946,0,98105,47.6706,-122.265,1610,6195,0,0,0,0,13.41503,7.444249,8.731498
13177,"20141119T000000",667500,3,1.75,2130,20423,1,0,0,3,9,2130,0,1953,0,98004,47.6339,-122.192,2370,20875,0,0,0,0,13.41129,7.663877,9.924417
13178,"20140916T000000",585000,3,3.5,1700,2197,2,0,0,3,8,1260,440,2010,0,98116,47.5767,-122.41,1360,1418,0,0,0,0,13.27937,7.438384,7.694848
13179,"20141118T000000",225000,3,1.5,1390,12500,1,0,0,4,6,1390,0,1976,0,98014,47.6496,-121.908,1390,9000,0,0,1,0,12.32386,7.237059,9.433484
13180,"20140819T000000",375000,3,1,1230,9877,1,0,0,3,7,1230,0,1954,0,98006,47.5745,-122.136,1240,9965,0,0,0,0,12.83468,7.114769,9.197964
13181,"20141124T000000",335000,3,2,1490,8847,1,0,0,4,7,1490,0,1967,0,98177,47.7639,-122.363,1640,7572,0,0,1,0,12.72189,7.306531,9.087833
13182,"20150311T000000",680000,5,3.25,2440,15815,2,0,0,3,8,1990,450,2014,0,98155,47.774,-122.28,2500,14201,0,0,0,0,13.42985,7.799753,9.668715
13183,"20150123T000000",600000,3,1,970,4800,1,0,0,3,6,970,0,1950,0,98112,47.6212,-122.298,1500,2042,0,0,0,0,13.30468,6.877296,8.476371
13184,"20140805T000000",161000,4,2,1700,8043,1,0,0,3,7,850,850,1954,0,98168,47.4758,-122.288,1540,13260,0,0,0,0,11.98916,7.438384,8.992558
13185,"20150114T000000",220000,4,2,1700,8043,1,0,0,3,7,850,850,1954,0,98168,47.4758,-122.288,1540,13260,0,0,0,0,12.30138,7.438384,8.992558
13186,"20141204T000000",420000,3,1.75,1720,5000,1.5,0,0,3,8,1720,0,1932,2009,98019,47.738,-121.983,1410,8300,0,0,0,0,12.94801,7.450079,8.517193
13187,"20150327T000000",710000,3,1,1400,2250,1.5,0,0,3,7,1400,0,1909,0,98119,47.6373,-122.358,1630,3600,0,0,0,0,13.47302,7.244227,7.718686
13188,"20150122T000000",626000,4,2.5,2570,7221,1,0,0,4,8,1570,1000,1958,0,98117,47.6921,-122.387,2440,7274,0,0,1,0,13.34711,7.851661,8.884748
13189,"20140722T000000",279500,3,1.5,1200,8040,1,0,0,4,7,1200,0,1959,0,98146,47.4901,-122.341,1450,9315,0,0,1,0,12.54076,7.090077,8.992185
13190,"20140523T000000",1610000,4,3.5,4390,11600,2,0,3,3,11,3060,1330,1990,0,98040,47.5862,-122.246,3240,12000,0,0,0,0,14.29175,8.387085,9.358761
13191,"20140801T000000",325000,2,1,1080,5000,1,0,0,3,7,1080,0,1954,0,98106,47.5682,-122.359,1010,5000,0,0,0,0,12.69158,6.984716,8.517193
13192,"20140717T000000",380000,4,2.25,1860,7980,1,0,0,4,8,1860,0,1966,0,98058,47.4524,-122.15,1860,8814,0,0,1,0,12.84793,7.528332,8.984694
13193,"20140826T000000",470000,4,2.75,2150,9820,1,0,0,4,8,1220,930,1979,0,98011,47.7758,-122.2,2060,9830,0,0,1,0,13.06049,7.673223,9.192177
13194,"20141205T000000",363000,4,3,2250,12142,2,0,0,3,8,2250,0,1986,0,98058,47.4338,-122.16,2300,9003,0,0,0,0,12.80216,7.718686,9.404426
13195,"20150219T000000",245000,4,2.25,2050,7700,2,0,0,3,7,2050,0,1977,0,98023,47.3009,-122.375,1780,7700,0,0,0,0,12.40901,7.625595,8.948976
13196,"20150226T000000",525000,3,1,1010,3520,1,0,0,3,7,1010,0,1902,0,98102,47.6208,-122.319,1300,1233,0,0,0,0,13.17115,6.917706,8.166216
13197,"20140625T000000",1700000,5,3.5,5850,22885,2,0,2,4,11,4670,1180,1978,0,98004,47.606,-122.211,3240,19020,0,0,1,0,14.34614,8.674197,10.03824
13198,"20150504T000000",658500,4,2.25,1900,5000,1,0,0,3,7,1400,500,1963,0,98199,47.6456,-122.387,1710,4994,0,0,0,0,13.39772,7.549609,8.517193
13199,"20150424T000000",680000,2,1,1020,8442,1,0,4,4,7,920,100,1941,0,98136,47.5145,-122.391,2550,10323,0,0,1,0,13.42985,6.927558,9.040975
13200,"20150225T000000",835000,4,2,3390,16025,2,0,0,4,10,3390,0,1987,0,98077,47.7222,-122.056,3950,15277,0,0,1,0,13.63519,8.128585,9.681906
13201,"20140606T000000",595000,4,2.5,1990,2175,2,0,0,3,8,1680,310,2005,0,98107,47.6696,-122.371,1560,2087,0,0,0,0,13.29632,7.59589,7.684784
13202,"20150416T000000",419000,4,2.5,3190,4980,2,0,0,3,9,3190,0,2005,0,98038,47.3657,-122.034,2830,6720,0,0,0,0,12.94563,8.067776,8.513186
13203,"20140915T000000",198900,2,1,1210,18700,1,0,0,4,7,1210,0,1940,0,98042,47.3752,-122.166,2250,10048,0,0,1,0,12.20056,7.098376,9.836279
13204,"20140515T000000",1090000,4,3.25,3740,12080,1,0,0,3,10,2000,1740,1988,0,98077,47.7214,-122.056,4210,15277,0,0,0,0,13.90169,8.226841,9.399306
13205,"20150423T000000",500000,3,3.5,2150,4368,2,0,0,3,8,1610,540,1998,0,98074,47.6213,-122.065,2390,16630,0,0,0,0,13.12236,7.673223,8.38206
13206,"20140711T000000",575000,4,1.75,2440,8100,1,0,0,4,9,1620,820,1960,0,98177,47.7201,-122.361,2030,8100,0,0,1,0,13.26213,7.799753,8.999619
13207,"20150402T000000",324950,2,1.5,1230,1516,3,0,0,3,8,1230,0,2000,0,98125,47.7265,-122.314,1352,1411,0,0,0,0,12.69143,7.114769,7.323831
13208,"20150226T000000",259000,3,2.5,2740,7980,2,0,0,4,7,2740,0,1964,0,98168,47.473,-122.3,1470,8611,0,0,1,0,12.46458,7.915713,8.984694
13209,"20140516T000000",551000,2,2,2260,9604,1,0,0,3,9,2260,0,1990,0,98011,47.7718,-122.208,2260,10747,0,0,0,0,13.21949,7.72312,9.169935
13210,"20140808T000000",488000,2,1.5,1000,5125,1,0,0,3,7,1000,0,1942,1968,98103,47.6926,-122.347,1090,5100,0,0,0,0,13.09807,6.907755,8.541885
13211,"20150305T000000",635000,4,2.25,2350,46173,2,0,0,4,8,2350,0,1980,0,98053,47.6657,-122.067,2390,36567,0,0,1,0,13.36138,7.762171,10.74015
13212,"20150311T000000",395000,3,2.5,2300,8938,2,0,0,3,9,2300,0,1989,0,98031,47.4181,-122.211,2570,9694,0,0,0,0,12.88664,7.740664,9.098067
13213,"20140818T000000",370000,3,1,1440,8287,1.5,0,0,4,7,1440,0,1928,0,98155,47.7438,-122.315,1330,8285,0,0,1,0,12.82126,7.272398,9.022444
13214,"20141024T000000",675000,4,3,2780,5000,1.5,0,0,5,7,1710,1070,1919,0,98116,47.5721,-122.381,1150,5000,0,0,0,1,13.42247,7.930206,8.517193
13215,"20150402T000000",402000,3,1,1200,6825,1,0,0,3,7,1200,0,1954,2013,98133,47.7491,-122.353,1470,8100,0,0,0,0,12.90421,7.090077,8.828347
13216,"20140813T000000",825000,3,2.75,3040,24192,2,0,0,4,10,3040,0,1987,0,98034,47.7108,-122.225,2770,5728,0,0,1,0,13.62314,8.019613,10.09378
13217,"20150217T000000",579000,3,2.75,2660,223027,1,0,0,3,8,1330,1330,1962,2015,98038,47.4127,-122.071,1560,222591,0,0,0,0,13.26906,7.886081,12.31505
13218,"20150225T000000",455000,5,2,1510,3000,2,0,0,3,6,1510,0,1983,0,98122,47.6029,-122.304,1610,3600,0,0,0,0,13.02805,7.319865,8.006368
13219,"20140722T000000",265000,3,2.5,1780,6527,2,0,0,3,8,1780,0,1989,0,98092,47.2578,-122.217,2040,8840,0,0,0,0,12.48748,7.484369,8.783703
13220,"20141201T000000",713500,5,2.75,2920,9163,1,0,0,4,8,1520,1400,1976,0,98006,47.5668,-122.169,2250,9163,0,0,1,0,13.47794,7.979339,9.122929
13221,"20150106T000000",240000,3,1,1550,12670,1,0,0,4,7,1550,0,1962,0,98056,47.5024,-122.169,1550,8880,0,0,1,0,12.38839,7.34601,9.446992
13222,"20140911T000000",570000,4,3,2710,217800,2.5,0,0,3,9,2710,0,2006,0,98022,47.2411,-121.932,2710,217800,0,0,0,0,13.25339,7.904704,12.29133
13223,"20140626T000000",243800,3,1,1140,27760,1,0,0,4,6,1140,0,1981,0,98027,47.5372,-121.972,1690,87300,0,0,1,0,12.4041,7.038784,10.23135
13224,"20141212T000000",543000,2,1,940,3864,1,0,0,4,8,940,0,1918,0,98103,47.6631,-122.345,1440,3956,0,0,1,0,13.20486,6.84588,8.259459
13225,"20141008T000000",1010000,3,2.25,2160,7500,2,0,0,3,10,2160,0,1982,0,98112,47.6232,-122.299,1550,3839,0,0,0,0,13.82546,7.677864,8.922658
13226,"20140721T000000",625000,4,2.25,2470,17008,2,0,0,4,8,2470,0,1979,0,98075,47.5924,-122.048,2470,31798,0,0,1,0,13.34551,7.811974,9.741439
13227,"20140925T000000",459950,4,2.5,2800,6567,2,0,0,3,9,2800,0,2006,0,98038,47.3555,-122.002,3400,5900,0,0,0,0,13.03887,7.937375,8.789812
13228,"20141031T000000",370000,4,2.75,2420,39704,1,0,0,3,9,2420,0,1985,0,98038,47.4053,-122.03,2760,36303,0,0,0,0,12.82126,7.791523,10.58921
13229,"20141031T000000",150000,4,2,1460,7254,1,0,0,3,6,1460,0,1959,0,98178,47.5056,-122.254,1460,7236,0,0,0,0,11.91839,7.286192,8.889308
13230,"20140624T000000",683500,3,1.5,1820,5756,1.5,0,0,3,7,1640,180,1946,0,98119,47.6479,-122.367,1760,6169,0,0,0,0,13.43498,7.506592,8.657998
13231,"20140604T000000",499950,3,2.5,1520,2208,2,0,0,3,8,1040,480,2007,0,98119,47.6419,-122.374,1610,1618,0,0,0,0,13.12226,7.326466,7.699842
13232,"20140630T000000",255000,2,1,1320,9967,1,0,0,3,6,940,380,1919,0,98108,47.5693,-122.296,1970,7587,0,0,0,0,12.44902,7.185387,9.207035
13233,"20150326T000000",279000,3,2.5,1920,7779,2,0,0,3,7,1920,0,1989,0,98031,47.4024,-122.171,1960,7536,0,0,0,0,12.53897,7.560081,8.959183
13234,"20141201T000000",910000,5,3,2640,5096,2,0,0,3,10,2640,0,2009,0,98115,47.6809,-122.288,1610,5217,0,0,0,0,13.7212,7.878534,8.536211
13235,"20140520T000000",699000,4,2.5,2650,7945,2,0,0,3,9,2650,0,2006,0,98125,47.7113,-122.296,1200,7920,0,0,0,0,13.45741,7.882315,8.980298
13236,"20150408T000000",1650000,4,3.25,3640,13530,1,0,0,3,9,2570,1070,1924,2000,98039,47.6293,-122.238,2760,15000,0,0,0,0,14.31629,8.199739,9.512665
13237,"20150325T000000",248000,3,1,1420,8800,1,0,0,4,6,1090,330,1981,0,98030,47.3746,-122.181,1480,8000,0,0,1,0,12.42118,7.258412,9.082507
13238,"20141107T000000",429000,3,1,1540,37950,1,0,0,4,7,1090,450,1959,0,98001,47.3259,-122.289,1820,24375,0,0,1,0,12.96921,7.339538,10.54402
13239,"20141027T000000",685000,4,1,1550,15239,1.5,1,4,3,6,1370,180,1930,0,98166,47.4502,-122.378,1790,22047,0,0,0,0,13.43717,7.34601,9.631613
13240,"20140731T000000",316000,2,1,730,5040,1,0,0,3,6,730,0,1927,0,98126,47.5387,-122.374,790,5040,0,0,0,0,12.6635,6.593045,8.525162
13241,"20150310T000000",410000,2,1,2020,7540,1,0,0,3,7,1010,1010,1921,0,98118,47.5359,-122.28,1270,4652,0,0,0,0,12.92391,7.610853,8.927978
13242,"20140808T000000",299000,3,1,1200,15843,1,0,2,3,7,1200,0,1955,0,98045,47.4991,-121.779,1410,15843,0,0,0,0,12.6082,7.090077,9.670483
13243,"20140618T000000",559000,2,1,1240,6400,1,0,1,4,7,1060,180,1938,0,98126,47.5493,-122.377,1240,6400,0,0,1,0,13.2339,7.122867,8.764053
13244,"20140723T000000",575000,3,2.25,2680,100188,2,0,0,4,8,1580,1100,1978,0,98027,47.4776,-122.02,2540,60548,0,0,1,0,13.26213,7.893572,11.5148
13245,"20140714T000000",602000,3,2.5,1640,3804,2,0,0,3,8,1640,0,1998,0,98122,47.6103,-122.3,1440,3230,0,0,0,0,13.30801,7.402452,8.243809
13246,"20140522T000000",492000,4,2,1640,5000,2,0,0,3,7,1640,0,1907,1983,98107,47.6662,-122.365,1240,5000,0,0,0,0,13.10623,7.402452,8.517193
13247,"20150327T000000",293500,3,2.5,1610,5024,2,0,0,3,7,1610,0,2004,0,98038,47.3833,-122.043,1790,3717,0,0,0,0,12.58963,7.383989,8.521981
13248,"20140722T000000",481000,3,2.75,2290,14810,1,0,0,5,7,1400,890,1967,0,98056,47.5343,-122.185,2540,8640,0,0,0,1,13.08362,7.736307,9.603058
13249,"20140509T000000",311100,4,2.25,2130,8078,1,0,0,4,7,1380,750,1977,0,98055,47.4482,-122.209,2300,8112,0,0,1,0,12.64787,7.663877,8.9969
13250,"20150417T000000",375000,3,1.75,2140,13598,1.5,0,0,4,7,1620,520,1970,0,98014,47.7139,-121.321,930,10150,0,0,1,0,12.83468,7.668561,9.517678
13251,"20150210T000000",1080000,3,3,4020,435600,1.5,0,2,3,10,4020,0,1999,0,98045,47.4418,-121.731,2590,283140,0,0,0,0,13.89247,8.299037,12.98448
13252,"20150428T000000",500000,5,2.5,2030,8400,1,0,0,3,7,1330,700,1968,0,98052,47.6713,-122.152,1920,8400,0,0,0,0,13.12236,7.615791,9.035987
13253,"20150401T000000",553000,3,1,1380,6250,1,0,0,4,7,1380,0,1918,0,98136,47.5514,-122.385,2270,6250,0,0,1,0,13.22311,7.229839,8.740336
13254,"20141206T000000",760000,3,2,1780,1750,1,0,2,3,8,1400,380,1927,2014,98103,47.6797,-122.357,1780,3750,0,0,0,0,13.54107,7.484369,7.467371
13255,"20150509T000000",589500,4,1.5,1440,3200,1,0,1,4,7,960,480,1960,0,98136,47.5269,-122.383,1650,6400,0,0,1,0,13.28703,7.272398,8.070906
13256,"20141114T000000",840000,5,2.75,2790,20824,1,0,0,3,9,1680,1110,1959,0,98115,47.6948,-122.282,2380,10465,0,0,0,0,13.64116,7.933797,9.943861
13257,"20140801T000000",2550000,4,3,4190,8805,2.5,0,2,5,9,3490,700,1928,0,98112,47.6181,-122.284,3780,8558,0,0,0,1,14.7516,8.340456,9.083075
13258,"20140707T000000",1280000,3,2.5,3870,46609,2,0,3,3,9,3870,0,1997,0,98008,47.5966,-122.112,4030,17880,0,0,0,0,14.06237,8.26101,10.74955
13259,"20141201T000000",260000,3,2.5,1850,7875,1,0,0,3,7,1250,600,1968,0,98058,47.434,-122.171,1930,8062,0,0,0,0,12.46844,7.522941,8.971449
13260,"20140716T000000",430000,3,2.25,1550,1469,3,0,0,3,8,1550,0,2004,0,98103,47.6911,-122.341,1520,1465,0,0,0,0,12.97154,7.34601,7.292337
13261,"20150304T000000",781000,3,2.5,1920,1896,3,0,3,3,8,1920,0,2000,0,98103,47.6616,-122.356,1670,2994,0,0,0,0,13.56833,7.560081,7.547502
13262,"20150328T000000",280000,2,1,790,13170,1,0,0,3,6,790,0,1947,0,98106,47.5487,-122.357,970,12700,0,0,0,0,12.54255,6.672033,9.485697
13263,"20140701T000000",392000,5,2.25,3740,32481,1.5,0,0,3,8,2240,1500,1958,0,98198,47.3965,-122.314,2040,11398,0,0,0,0,12.87902,8.226841,10.38841
13264,"20150210T000000",466200,3,1.5,1340,8856,1,0,0,4,7,1340,0,1959,0,98008,47.6094,-122.126,1850,8740,0,0,1,0,13.05237,7.200425,9.08885
13265,"20140523T000000",641000,3,1.75,1620,3975,1,0,0,5,7,940,680,1926,0,98117,47.6786,-122.368,1320,3922,0,0,0,1,13.37078,7.390182,8.28778
13266,"20150324T000000",350000,3,1,1680,8010,1,0,0,3,7,840,840,1951,0,98117,47.6993,-122.376,1890,8778,0,0,0,0,12.76569,7.426549,8.988446
13267,"20150204T000000",450000,3,2,1610,4364,2,0,0,3,8,1610,0,1996,0,98029,47.5672,-122.004,2010,4364,0,0,0,0,13.017,7.383989,8.381145
13268,"20140520T000000",1800000,4,3.5,4460,16953,1,0,0,3,9,2550,1910,1962,1994,98039,47.6338,-122.232,1980,13370,0,0,0,0,14.4033,8.402905,9.7382
13269,"20150309T000000",185000,3,1.5,1200,1848,2,0,0,3,8,1200,0,1966,0,98055,47.4658,-122.191,1270,1848,0,0,0,0,12.12811,7.090077,7.521859
13270,"20150123T000000",290000,2,1,1250,12507,1,0,0,5,7,1250,0,1958,0,98056,47.4972,-122.176,1250,12498,0,0,0,1,12.57764,7.130899,9.434044
13271,"20150430T000000",964000,3,2.5,3630,9475,2,0,0,3,11,3630,0,1999,0,98074,47.6544,-122.085,3250,11605,0,0,0,0,13.77885,8.196988,9.156412
13272,"20140528T000000",2000000,4,3,4260,18000,2,0,2,3,11,4260,0,2000,0,98040,47.5355,-122.24,3540,17015,0,0,0,0,14.50866,8.357024,9.798127
13273,"20140611T000000",545000,3,2.5,2180,15693,1,0,0,4,8,1850,330,1979,0,98075,47.592,-122.082,2270,24000,0,0,1,0,13.20854,7.68708,9.66097
13274,"20150312T000000",609950,3,2.25,1760,10350,1,0,0,4,7,1330,430,1979,0,98033,47.6605,-122.188,2210,11337,0,0,1,0,13.32113,7.473069,9.244741
13275,"20140804T000000",605000,4,2,1820,7626,1,0,0,5,7,990,830,1941,0,98103,47.6878,-122.342,1390,5904,0,0,0,1,13.31298,7.506592,8.939319
13276,"20140908T000000",550000,4,2.5,2120,9163,1,0,0,4,8,1450,670,1961,0,98006,47.5551,-122.172,2120,9166,0,0,1,0,13.21767,7.659172,9.122929
13277,"20150120T000000",905000,4,2.75,2730,4268,2,0,1,3,9,2730,0,2009,0,98199,47.6397,-122.395,2340,5000,0,0,0,0,13.71569,7.912057,8.358901
13278,"20141023T000000",384200,3,2.5,2430,7613,2,0,0,4,8,2430,0,1986,0,98058,47.4383,-122.135,2440,8342,0,0,1,0,12.85892,7.795647,8.937613
13279,"20140711T000000",370000,3,1,1170,1105,1,0,0,3,7,1170,0,1965,0,98126,47.5448,-122.375,1380,1399,0,0,0,0,12.82126,7.064759,7.007601
13280,"20141204T000000",717500,3,1,2090,4000,1.5,0,2,3,8,1890,200,1931,0,98199,47.6393,-122.392,2090,4000,0,0,0,0,13.48353,7.644919,8.294049
13281,"20150501T000000",2000000,4,3.25,3910,7500,2,0,2,4,11,2550,1360,1933,0,98199,47.6448,-122.409,3070,7500,0,0,1,0,14.50866,8.271293,8.922658
13282,"20141203T000000",365500,2,1,1140,15624,1,0,0,4,6,1140,0,1909,0,98177,47.7673,-122.367,2110,15493,0,0,1,0,12.80902,7.038784,9.656564
13283,"20150128T000000",580000,2,1.5,1460,5700,1.5,0,0,3,7,1460,0,1912,0,98115,47.6838,-122.312,1780,3800,0,0,0,0,13.27078,7.286192,8.648221
13284,"20141107T000000",415000,4,1.5,2700,14760,1.5,0,0,5,9,2700,0,1940,0,98022,47.1996,-122.003,1670,7200,0,0,0,1,12.93603,7.901007,9.599676
13285,"20150113T000000",272000,2,1,670,6300,1,0,0,4,6,670,0,1942,0,98126,47.5145,-122.374,740,6300,0,0,1,0,12.51356,6.507277,8.748305
13286,"20140505T000000",600000,3,1.75,1880,6360,1,0,0,4,7,1040,840,1945,0,98115,47.6878,-122.286,1770,6175,0,0,1,0,13.30468,7.539027,8.757784
13287,"20140515T000000",744000,4,3,1980,5352,2.5,0,0,3,8,1980,0,1941,2005,98136,47.532,-122.385,1680,5352,0,0,0,0,13.5198,7.590852,8.585226
13288,"20140603T000000",830000,3,3,2080,10521,1.5,0,0,3,9,2080,0,2004,0,98034,47.6987,-122.228,3730,11840,0,0,0,0,13.62918,7.640123,9.261128
13289,"20141029T000000",322000,3,3.25,1380,1225,3,0,0,3,7,1380,0,2000,0,98133,47.7035,-122.351,1380,1704,0,0,0,0,12.68231,7.229839,7.110696
13290,"20140917T000000",270000,3,2.5,1808,19200,1,0,0,3,8,1808,0,2005,0,98001,47.2598,-122.281,1450,14400,0,0,0,0,12.50618,7.499977,9.862665
13291,"20150306T000000",272450,3,1,1350,7973,1.5,0,0,3,7,1350,0,1954,0,98188,47.4323,-122.292,1310,7491,0,0,0,0,12.51521,7.20786,8.983816
13292,"20150408T000000",605000,3,3,1760,2114,2,0,0,3,7,1400,360,2008,0,98107,47.6666,-122.37,1300,1500,0,0,0,0,13.31298,7.473069,7.656337
13293,"20150511T000000",510000,3,1.75,1950,8325,1,0,0,4,7,1950,0,1962,0,98011,47.7685,-122.2,1950,8325,0,0,1,0,13.14217,7.575585,9.027019
13294,"20150423T000000",1130000,4,3.5,3170,4000,2,0,0,3,10,2340,830,1999,0,98112,47.6265,-122.298,1770,4000,0,0,0,0,13.93773,8.061487,8.294049
13295,"20140612T000000",1690000,4,2.5,3000,7500,2,0,0,3,9,3000,0,1937,1994,98105,47.6571,-122.277,2580,5000,0,0,0,0,14.34024,8.006368,8.922658
13296,"20150107T000000",162000,4,1,1460,16638,1,0,0,4,6,1460,0,1975,0,98010,47.3431,-122.048,1460,16638,0,0,1,0,11.99535,7.286192,9.719444
13297,"20150506T000000",337500,3,1.75,1350,5850,1,0,0,4,7,1050,300,1973,0,98198,47.4225,-122.328,1710,7757,0,0,1,0,12.72932,7.20786,8.674197
13298,"20150331T000000",312000,3,2.25,1470,7857,1,0,0,4,7,1180,290,1973,0,98055,47.4547,-122.209,1900,7600,0,0,1,0,12.65076,7.293018,8.96916
13299,"20140813T000000",740000,4,3,3350,199253,2,0,0,3,10,3350,0,2004,0,98010,47.3602,-121.988,3350,183897,0,0,0,0,13.51441,8.116715,12.20233
13300,"20150305T000000",700000,4,3,3350,199253,2,0,0,3,10,3350,0,2004,0,98010,47.3602,-121.988,3350,183897,0,0,0,0,13.45884,8.116715,12.20233
13301,"20140925T000000",328000,4,1,1360,8136,1,0,0,3,7,1360,0,1948,0,98133,47.7366,-122.333,1570,8132,0,0,0,0,12.70077,7.21524,9.004054
13302,"20150213T000000",241000,3,1,1020,7538,1,0,0,3,7,1020,0,1981,0,98032,47.3587,-122.288,1650,7201,0,0,0,0,12.39255,6.927558,8.927712
13303,"20140731T000000",265000,3,2.25,1840,6750,1,0,0,4,7,1270,570,1980,0,98031,47.4075,-122.172,1750,7004,0,0,1,0,12.48748,7.517521,8.817298
13304,"20150327T000000",246000,5,1.75,2030,10200,1,0,0,4,7,2030,0,1958,0,98002,47.2867,-122.209,1760,11550,0,0,1,0,12.41309,7.615791,9.230143
13305,"20140930T000000",271000,4,1.75,1490,9112,1,0,0,3,6,970,520,1940,0,98146,47.4991,-122.345,1650,8411,0,0,0,0,12.50987,7.306531,9.117348
13306,"20140625T000000",270000,2,1,2060,8398,1,0,0,3,7,1260,800,1962,0,98168,47.509,-122.324,1690,13495,0,0,0,0,12.50618,7.630461,9.035748
13307,"20141117T000000",395000,4,2,2240,7085,1.5,0,0,3,7,2240,0,1944,1992,98125,47.7309,-122.305,1440,7085,0,0,0,0,12.88664,7.714231,8.865735
13308,"20140731T000000",340000,3,2,1460,5715,1,0,0,3,7,1460,0,1957,2014,98118,47.54,-122.276,1400,5715,0,0,0,0,12.7367,7.286192,8.650849
13309,"20141016T000000",340000,3,1.75,2140,13260,1,0,0,3,7,1240,900,1948,0,98146,47.5074,-122.353,1640,13260,0,0,0,0,12.7367,7.668561,9.492507
13310,"20150306T000000",335000,2,2.25,1420,1246,2,0,0,3,8,1420,0,2007,0,98106,47.5394,-122.368,1420,1826,0,0,0,0,12.72189,7.258412,7.127694
13311,"20140625T000000",435000,2,1,1060,3036,1.5,0,0,4,6,1060,0,1943,0,98105,47.6578,-122.324,1730,5535,0,0,1,0,12.9831,6.966024,8.018296
13312,"20141009T000000",527950,4,1.75,1760,3600,1,0,0,5,7,880,880,1926,0,98103,47.6889,-122.33,1500,5580,0,0,0,1,13.17676,7.473069,8.188689
13313,"20150227T000000",600000,2,2.25,2320,18919,2,1,4,4,8,2320,0,1976,0,98070,47.3905,-122.462,1610,18919,0,0,1,0,13.30468,7.749322,9.847922
13314,"20140716T000000",667000,3,1.75,1770,3880,1,0,0,3,8,1300,470,1963,0,98117,47.6846,-122.392,1430,3880,0,0,0,0,13.41055,7.478735,8.263591
13315,"20140814T000000",1150000,10,5.25,4590,10920,1,0,2,3,9,2500,2090,2008,0,98004,47.5861,-122.113,2730,10400,0,0,0,0,13.95527,8.431635,9.298351
13316,"20150408T000000",417000,3,2.5,2040,11211,2,0,0,3,8,2040,0,2000,0,98055,47.4867,-122.223,1830,11964,0,0,0,0,12.94084,7.620705,9.324651
13317,"20150310T000000",451000,4,1.75,1260,7250,1,0,0,3,6,1260,0,1943,0,98027,47.5267,-122.032,1880,7250,0,0,0,0,13.01922,7.138867,8.888757
13318,"20150218T000000",580000,2,1,1650,9780,1,0,0,3,7,950,700,1943,0,98199,47.6549,-122.394,1650,5458,0,0,0,0,13.27078,7.408531,9.188095
13319,"20141217T000000",570000,4,2.25,2380,36446,2,0,0,4,8,2380,0,1977,0,98077,47.7644,-122.072,2790,40005,0,0,1,0,13.25339,7.774856,10.50359
13320,"20140610T000000",750000,5,3.25,2750,7500,2,0,1,3,7,2150,600,1937,1997,98033,47.6636,-122.203,2750,7500,0,0,0,0,13.52783,7.919356,8.922658
13321,"20140527T000000",685000,3,2.5,2810,7700,2,0,0,3,9,2810,0,2001,0,98006,47.5464,-122.191,2910,8250,0,0,0,0,13.43717,7.94094,8.948976
13322,"20141226T000000",275000,3,2,1340,9764,1,0,0,3,7,1340,0,1944,0,98052,47.6786,-122.161,1310,9764,0,0,0,0,12.52453,7.200425,9.186458
13323,"20140618T000000",739888,3,2.5,2420,43177,2,0,4,4,8,1690,730,1989,0,98075,47.569,-122.058,3740,8717,0,0,1,0,13.51425,7.791523,10.67306
13324,"20140527T000000",715000,2,2.5,2160,5581,1,0,0,3,8,2160,0,2002,0,98053,47.7017,-122.023,2315,5652,0,0,0,0,13.48004,7.677864,8.627123
13325,"20150325T000000",800000,4,2,2450,4400,1,0,0,3,7,1450,1000,1913,1980,98102,47.6414,-122.327,1890,1386,0,0,0,0,13.59237,7.803843,8.389359
13326,"20141124T000000",350000,3,1.5,1870,9000,1,0,0,3,7,1120,750,1923,0,98108,47.5224,-122.318,1850,6000,0,0,0,0,12.76569,7.533694,9.10498
13327,"20141124T000000",220000,3,1,1000,223462,1,0,2,4,6,1000,0,1933,0,98022,47.2099,-122.043,1710,105850,0,0,1,0,12.30138,6.907755,12.317
13328,"20141009T000000",452500,3,2.5,2240,7791,2,0,0,3,7,2240,0,2002,0,98065,47.5361,-121.88,2480,5018,0,0,0,0,13.02254,7.714231,8.960725
13329,"20150316T000000",280000,4,2.5,2200,5893,2,0,0,3,7,2200,0,2008,0,98042,47.3333,-122.055,2200,5757,0,0,0,0,12.54255,7.696213,8.68152
13330,"20141023T000000",248000,1,1,790,12000,1,0,0,3,6,790,0,1918,0,98118,47.5146,-122.265,1900,6000,0,0,0,0,12.42118,6.672033,9.392662
13331,"20150417T000000",305000,2,1,890,7200,1,0,0,3,7,740,150,1949,0,98115,47.6998,-122.278,1290,7200,0,0,0,0,12.62807,6.791222,8.881836
13332,"20150312T000000",435010,3,1,1270,4000,1,0,0,3,7,1120,150,1954,0,98106,47.5293,-122.354,1220,4600,0,0,0,0,12.98312,7.146772,8.294049
